feature,scope,group,layer,module,family,metric,selected,variance,abs_spearman,reg_coef,pair_coef,combined_importance,selection_rank_abs_spearman
layer_25_delta_prev_stable_rank,layer,layer_25,25.0,,delta_prev,prev_stable_rank,0,90.47823807656907,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182
layer_30_delta_prev_sign_flip_ratio,layer,layer_30,30.0,,delta_prev,prev_sign_flip_ratio,0,2.8577716959253772e-09,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182
layer_04_delta_base_effective_rank,layer,layer_04,4.0,,delta_base,base_effective_rank,0,0.3905638287453872,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_05_delta_base_stable_rank,layer,layer_05,5.0,,delta_base,base_stable_rank,0,49.303986263057,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_07_delta_base_sv_top2_ratio,layer,layer_07,7.0,,delta_base,base_sv_top2_ratio,0,0.0552205372210526,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_09_delta_prev_effective_rank,layer,layer_09,9.0,,delta_prev,prev_effective_rank,0,0.29188614818184916,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_14_delta_prev_probe_std,layer,layer_14,14.0,,delta_prev,prev_probe_std,0,1.1112890676753489e-09,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_15_delta_prev_spec_proxy,layer,layer_15,15.0,,delta_prev,prev_spec_proxy,0,2.7914595209912058e-08,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_16_delta_prev_sv_top2_ratio,layer,layer_16,16.0,,delta_prev,prev_sv_top2_ratio,0,0.0666990803581457,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_20_delta_prev_sv_top2_ratio,layer,layer_20,20.0,,delta_prev,prev_sv_top2_ratio,0,0.05723125499659334,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_34_delta_base_effective_rank,layer,layer_34,34.0,,delta_base,base_effective_rank,0,0.541666239054469,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_34_delta_prev_anisotropy,layer,layer_34,34.0,,delta_prev,prev_anisotropy,0,0.1716264687145557,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_34_delta_prev_effective_rank,layer,layer_34,34.0,,delta_prev,prev_effective_rank,0,0.4279640799516465,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_35_delta_base_energy_topk,layer,layer_35,35.0,,delta_base,base_energy_topk,0,0.0042632192880212175,0.17272727272727276,0.0,0.0,0.0,0.17272727272727276
layer_01_delta_prev_hutch_trace_std,layer,layer_01,1.0,,delta_prev,prev_hutch_trace_std,0,9.066586103089013e-14,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_02_delta_prev_spec_proxy,layer,layer_02,2.0,,delta_prev,prev_spec_proxy,0,2.2109345102246552e-08,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_05_delta_prev_anisotropy,layer,layer_05,5.0,,delta_prev,prev_anisotropy,0,0.12251942181572417,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_07_delta_prev_sv_top2_ratio,layer,layer_07,7.0,,delta_prev,prev_sv_top2_ratio,0,0.06506100315495239,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_09_delta_base_anisotropy,layer,layer_09,9.0,,delta_base,base_anisotropy,0,0.15224306199687573,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_19_delta_prev_effective_rank,layer,layer_19,19.0,,delta_prev,prev_effective_rank,0,0.29717293180079807,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_34_delta_base_sv_top2_ratio,layer,layer_34,34.0,,delta_base,base_sv_top2_ratio,0,0.031736284516516555,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
module_embedding_delta_base_probe_mean,module,module_embedding,,embedding,delta_base,base_probe_mean,0,1.448125683505497e-07,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
module_lm_head_delta_base_probe_mean,module,module_lm,,lm,delta_base,delta_base_probe_mean,0,1.448125683505497e-07,0.16363636363636366,0.0,0.0,0.0,0.16363636363636366
layer_09_delta_base_sign_flip_ratio,layer,layer_09,9.0,,delta_base,base_sign_flip_ratio,0,1.8286764362093232e-08,0.15454545454545454,0.0,0.0,0.0,0.15454545454545454
layer_15_delta_prev_energy_topk,layer,layer_15,15.0,,delta_prev,prev_energy_topk,0,0.0018543340280593264,0.15454545454545454,0.0,0.0,0.0,0.15454545454545454
layer_33_delta_base_stable_rank,layer,layer_33,33.0,,delta_base,base_stable_rank,0,31.826812145521213,0.15454545454545454,0.0,0.0,0.0,0.15454545454545454
layer_34_delta_base_anisotropy,layer,layer_34,34.0,,delta_base,base_anisotropy,0,0.2519210530185059,0.15454545454545454,0.0,0.0,0.0,0.15454545454545454
layer_01_delta_prev_mean_abs,layer,layer_01,1.0,,delta_prev,prev_mean_abs,0,5.732690977285662e-13,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
layer_01_delta_prev_sv_top1,layer,layer_01,1.0,,delta_prev,prev_sv_top1,0,2.8631572683130425e-08,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
layer_03_delta_prev_anisotropy,layer,layer_03,3.0,,delta_prev,prev_anisotropy,0,0.14867653192403799,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
layer_26_delta_prev_sv_top2_ratio,layer,layer_26,26.0,,delta_prev,prev_sv_top2_ratio,0,0.06491255367917917,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
layer_33_delta_prev_effective_rank,layer,layer_33,33.0,,delta_prev,prev_effective_rank,0,0.3264583783376829,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
layer_33_delta_prev_energy_topk,layer,layer_33,33.0,,delta_prev,prev_energy_topk,0,0.0019162046497659137,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
module_attention_delta_prev_sv_top2_ratio,module,module_attention,,attention,delta_prev,prev_sv_top2_ratio,0,0.05924154977926805,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
module_embedding_delta_base_hutch_trace_mean,module,module_embedding,,embedding,delta_base,base_hutch_trace_mean,0,2.950791134272184e-13,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
module_lm_head_delta_base_hutch_trace_mean,module,module_lm,,lm,delta_base,delta_base_hutch_trace_mean,0,2.950791134272184e-13,0.14545454545454548,0.0,0.0,0.0,0.14545454545454548
layer_01_delta_prev_probe_std,layer,layer_01,1.0,,delta_prev,prev_probe_std,0,6.3885125708872074e-09,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
layer_10_delta_prev_anisotropy,layer,layer_10,10.0,,delta_prev,prev_anisotropy,0,0.12316063674156345,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
layer_23_delta_prev_anisotropy,layer,layer_23,23.0,,delta_prev,prev_anisotropy,0,0.11656372849306837,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
layer_31_delta_prev_sv_top2_ratio,layer,layer_31,31.0,,delta_prev,prev_sv_top2_ratio,0,0.06703119434024415,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
layer_32_delta_prev_sign_flip_ratio,layer,layer_32,32.0,,delta_prev,prev_sign_flip_ratio,0,3.414217072989669e-09,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
layer_35_delta_base_sv_top2_ratio,layer,layer_35,35.0,,delta_base,base_sv_top2_ratio,0,0.034155206145446544,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
module_embedding_delta_prev_hutch_trace_mean,module,module_embedding,,embedding,delta_prev,prev_hutch_trace_mean,0,1.2336596826663337e-13,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
module_lm_head_delta_prev_hutch_trace_mean,module,module_lm,,lm,delta_prev,delta_prev_hutch_trace_mean,0,1.2336596826663337e-13,0.13636363636363638,0.0,0.0,0.0,0.13636363636363638
module_other_delta_prev_fro,module,module_other,,other,delta_prev,prev_fro,0,1.8472513876670646e-10,0.12909944487358058,0.0,0.0,0.0,0.12909944487358058
module_other_delta_prev_mean_abs,module,module_other,,other,delta_prev,prev_mean_abs,0,2.8186819269822157e-17,0.12909944487358058,0.0,0.0,0.0,0.12909944487358058
global_delta_prev_spec_proxy,global,global,,,delta_prev,prev_spec_proxy,0,8.643145055644943e-08,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
layer_02_delta_prev_probe_std,layer,layer_02,2.0,,delta_prev,prev_probe_std,0,1.3578775041959437e-09,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
layer_05_delta_base_sv_top2_ratio,layer,layer_05,5.0,,delta_base,base_sv_top2_ratio,0,0.05486706567183602,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
layer_16_delta_base_anisotropy,layer,layer_16,16.0,,delta_base,base_anisotropy,0,0.17609374608736886,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
layer_18_delta_prev_sv_top2_ratio,layer,layer_18,18.0,,delta_prev,prev_sv_top2_ratio,0,0.06018207598536147,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
layer_21_delta_base_sv_top2_ratio,layer,layer_21,21.0,,delta_base,base_sv_top2_ratio,0,0.04229218447380629,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
module_attention_delta_base_sv_top2_ratio,module,module_attention,,attention,delta_base,base_sv_top2_ratio,0,0.04602602162021718,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
module_embedding_delta_prev_probe_mean,module,module_embedding,,embedding,delta_prev,prev_probe_mean,0,6.8523325683618e-08,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
module_lm_head_delta_prev_probe_mean,module,module_lm,,lm,delta_prev,delta_prev_probe_mean,0,6.8523325683618e-08,0.1272727272727273,0.0,0.0,0.0,0.1272727272727273
layer_01_delta_base_spec_proxy,layer,layer_01,1.0,,delta_base,base_spec_proxy,0,1.8497932399918633e-07,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_01_delta_prev_effective_rank,layer,layer_01,1.0,,delta_prev,prev_effective_rank,0,0.40987084904844906,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_01_delta_prev_energy_topk,layer,layer_01,1.0,,delta_prev,prev_energy_topk,0,0.009133422601491404,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_02_delta_prev_effective_rank,layer,layer_02,2.0,,delta_prev,prev_effective_rank,0,0.3855230739351956,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_02_delta_prev_energy_topk,layer,layer_02,2.0,,delta_prev,prev_energy_topk,0,0.003212934361631802,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_03_delta_prev_probe_std,layer,layer_03,3.0,,delta_prev,prev_probe_std,0,1.9036109519877693e-09,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_08_delta_base_effective_rank,layer,layer_08,8.0,,delta_base,base_effective_rank,0,0.3418329924316334,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_08_delta_base_energy_topk,layer,layer_08,8.0,,delta_base,base_energy_topk,0,0.002133264275808164,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_14_delta_prev_sparsity,layer,layer_14,14.0,,delta_prev,prev_sparsity,0,0.06226751579990994,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_15_delta_prev_effective_rank,layer,layer_15,15.0,,delta_prev,prev_effective_rank,0,0.30573237439242545,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_15_delta_prev_sparsity,layer,layer_15,15.0,,delta_prev,prev_sparsity,0,0.062028009410337585,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_35_delta_base_effective_rank,layer,layer_35,35.0,,delta_base,base_effective_rank,0,0.4899249713743341,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_35_delta_prev_sparsity,layer,layer_35,35.0,,delta_prev,prev_sparsity,0,0.0669531852573419,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
module_embedding_delta_prev_hutch_trace_std,module,module_embedding,,embedding,delta_prev,prev_hutch_trace_std,0,1.6100840871796675e-14,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
module_lm_head_delta_prev_hutch_trace_std,module,module_lm,,lm,delta_prev,delta_prev_hutch_trace_std,0,1.6100840871796675e-14,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
module_mlp_delta_base_spec_proxy,module,module_mlp,,mlp,delta_base,base_spec_proxy,0,1.8497932399918633e-07,0.11818181818181818,0.0,0.0,0.0,0.11818181818181818
layer_07_delta_prev_sparsity,layer,layer_07,7.0,,delta_prev,prev_sparsity,0,0.06434594014100906,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_08_delta_prev_sign_flip_ratio,layer,layer_08,8.0,,delta_prev,prev_sign_flip_ratio,0,3.44175460973855e-09,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_08_delta_prev_sparsity,layer,layer_08,8.0,,delta_prev,prev_sparsity,0,0.06392657940647409,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_09_delta_prev_sparsity,layer,layer_09,9.0,,delta_prev,prev_sparsity,0,0.06355994559093157,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_10_delta_prev_sparsity,layer,layer_10,10.0,,delta_prev,prev_sparsity,0,0.06385963852621766,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_11_delta_prev_sparsity,layer,layer_11,11.0,,delta_prev,prev_sparsity,0,0.0632580431453949,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_12_delta_prev_sparsity,layer,layer_12,12.0,,delta_prev,prev_sparsity,0,0.0632367754578277,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_14_delta_base_energy_topk,layer,layer_14,14.0,,delta_base,base_energy_topk,0,0.0023190647664890767,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_23_delta_prev_effective_rank,layer,layer_23,23.0,,delta_prev,prev_effective_rank,0,0.2829074627096113,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_23_delta_prev_energy_topk,layer,layer_23,23.0,,delta_prev,prev_energy_topk,0,0.0013948316208006269,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_29_delta_prev_anisotropy,layer,layer_29,29.0,,delta_prev,prev_anisotropy,0,0.12715467349584372,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_34_delta_prev_sparsity,layer,layer_34,34.0,,delta_prev,prev_sparsity,0,0.06616981936211754,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
module_embedding_delta_base_energy_topk,module,module_embedding,,embedding,delta_base,base_energy_topk,0,0.011751856902164124,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
module_lm_head_delta_base_energy_topk,module,module_lm,,lm,delta_base,delta_base_energy_topk,0,0.011751856902164124,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
module_mlp_delta_prev_sparsity,module,module_mlp,,mlp,delta_prev,prev_sparsity,0,0.06441340029871839,0.10909090909090911,0.0,0.0,0.0,0.10909090909090911
layer_25_delta_prev_sign_flip_ratio,layer,layer_25,25.0,,delta_prev,prev_sign_flip_ratio,0,1.142945591714151e-09,0.10478387094298722,0.0,0.0,0.0,0.10478387094298722
module_other_delta_prev_fro_ratio,module,module_other,,other,delta_prev,prev_fro_ratio,0,9.283620586912571e-15,0.1044465935734187,0.0,0.0,0.0,0.1044465935734187
layer_06_delta_prev_sparsity,layer,layer_06,6.0,,delta_prev,prev_sparsity,0,0.06424998491582147,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002
layer_07_delta_prev_effective_rank,layer,layer_07,7.0,,delta_prev,prev_effective_rank,0,0.2949636694833347,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002
layer_09_delta_base_energy_topk,layer,layer_09,9.0,,delta_base,base_energy_topk,0,0.001999203005122705,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002
layer_11_delta_base_effective_rank,layer,layer_11,11.0,,delta_base,base_effective_rank,0,0.35982467375829513,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002
layer_16_delta_base_energy_topk,layer,layer_16,16.0,,delta_base,base_energy_topk,0,0.002316167651552727,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002
layer_34_delta_prev_spec_proxy,layer,layer_34,34.0,,delta_prev,prev_spec_proxy,0,2.5276937129713916e-08,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002
layer_01_delta_base_probe_std,layer,layer_01,1.0,,delta_base,base_probe_std,0,6.397655764467315e-09,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
layer_04_delta_prev_energy_topk,layer,layer_04,4.0,,delta_prev,prev_energy_topk,0,0.0019395692886580462,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
layer_10_delta_base_effective_rank,layer,layer_10,10.0,,delta_base,base_effective_rank,0,0.3475775120242735,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
layer_11_delta_prev_energy_topk,layer,layer_11,11.0,,delta_prev,prev_energy_topk,0,0.0016746029205223895,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
layer_18_delta_prev_sign_flip_ratio,layer,layer_18,18.0,,delta_prev,prev_sign_flip_ratio,0,4.052259171179867e-09,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
layer_35_delta_base_stable_rank,layer,layer_35,35.0,,delta_base,base_stable_rank,0,11.548394195747617,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
module_embedding_delta_base_probe_std,module,module_embedding,,embedding,delta_base,base_probe_std,0,5.161019137972064e-09,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
module_embedding_delta_prev_sv_mean_topk,module,module_embedding,,embedding,delta_prev,prev_sv_mean_topk,0,3.911843389964734e-09,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
module_lm_head_delta_base_probe_std,module,module_lm,,lm,delta_base,delta_base_probe_std,0,5.161019137972064e-09,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
module_lm_head_delta_prev_sv_mean_topk,module,module_lm,,lm,delta_prev,delta_prev_sv_mean_topk,0,3.911843389964734e-09,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
global_delta_base_spec_proxy,global,global,,,delta_base,base_spec_proxy,0,2.3179653336515608e-07,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_04_delta_prev_anisotropy,layer,layer_04,4.0,,delta_prev,prev_anisotropy,0,0.12936903256035528,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_04_delta_prev_effective_rank,layer,layer_04,4.0,,delta_prev,prev_effective_rank,0,0.32643786534710484,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_07_delta_prev_energy_topk,layer,layer_07,7.0,,delta_prev,prev_energy_topk,0,0.0015399873501247526,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_15_delta_prev_sv_top2_ratio,layer,layer_15,15.0,,delta_prev,prev_sv_top2_ratio,0,0.06788114230057558,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_26_delta_base_sv_top2_ratio,layer,layer_26,26.0,,delta_base,base_sv_top2_ratio,0,0.05024819200289898,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_27_delta_base_sv_top2_ratio,layer,layer_27,27.0,,delta_base,base_sv_top2_ratio,0,0.04708032700725791,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_29_delta_prev_sign_flip_ratio,layer,layer_29,29.0,,delta_prev,prev_sign_flip_ratio,0,5.400816072011957e-09,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_30_delta_prev_anisotropy,layer,layer_30,30.0,,delta_prev,prev_anisotropy,0,0.12989939283561125,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_30_delta_prev_effective_rank,layer,layer_30,30.0,,delta_prev,prev_effective_rank,0,0.3142313634639256,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
layer_30_delta_prev_energy_topk,layer,layer_30,30.0,,delta_prev,prev_energy_topk,0,0.0017632136701741308,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
module_attention_delta_prev_sign_flip_ratio,module,module_attention,,attention,delta_prev,prev_sign_flip_ratio,0,1.8978912335536877e-09,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
module_embedding_delta_base_hutch_trace_std,module,module_embedding,,embedding,delta_base,base_hutch_trace_std,0,3.8858678552103555e-14,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
module_embedding_delta_prev_anisotropy,module,module_embedding,,embedding,delta_prev,prev_anisotropy,0,0.23527986549424523,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
module_lm_head_delta_base_hutch_trace_std,module,module_lm,,lm,delta_base,delta_base_hutch_trace_std,0,3.8858678552103555e-14,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
module_lm_head_delta_prev_anisotropy,module,module_lm,,lm,delta_prev,delta_prev_anisotropy,0,0.23527986549424523,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
module_mlp_delta_prev_anisotropy,module,module_mlp,,mlp,delta_prev,prev_anisotropy,0,0.1282111953768625,0.08181818181818183,0.0,0.0,0.0,0.08181818181818183
global_delta_base_energy_topk,global,global,,,delta_base,base_energy_topk,0,0.0025727985141667732,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_03_delta_base_sign_flip_ratio,layer,layer_03,3.0,,delta_base,base_sign_flip_ratio,0,1.0903024177971114e-08,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_11_delta_base_sign_flip_ratio,layer,layer_11,11.0,,delta_base,base_sign_flip_ratio,0,1.1689283880362235e-08,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_11_delta_prev_effective_rank,layer,layer_11,11.0,,delta_prev,prev_effective_rank,0,0.30036137175608163,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_16_delta_base_effective_rank,layer,layer_16,16.0,,delta_base,base_effective_rank,0,0.3579309023382648,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_31_delta_prev_effective_rank,layer,layer_31,31.0,,delta_prev,prev_effective_rank,0,0.3180165600719151,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_31_delta_prev_energy_topk,layer,layer_31,31.0,,delta_prev,prev_energy_topk,0,0.001784316471343065,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_33_delta_base_effective_rank,layer,layer_33,33.0,,delta_base,base_effective_rank,0,0.3646695037982376,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_33_delta_prev_sparsity,layer,layer_33,33.0,,delta_prev,prev_sparsity,0,0.06589256480129532,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_35_delta_prev_effective_rank,layer,layer_35,35.0,,delta_prev,prev_effective_rank,0,0.39203528638272095,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
layer_35_delta_prev_energy_topk,layer,layer_35,35.0,,delta_prev,prev_energy_topk,0,0.0028177102411782594,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
module_attention_delta_prev_effective_rank,module,module_attention,,attention,delta_prev,prev_effective_rank,0,0.30934618725647495,0.07272727272727274,0.0,0.0,0.0,0.07272727272727274
module_embedding_delta_prev_sign_flip_ratio,module,module_embedding,,embedding,delta_prev,prev_sign_flip_ratio,0,2.3352414587102445e-09,0.06454972243679029,0.0,0.0,0.0,0.06454972243679029
module_lm_head_delta_prev_sign_flip_ratio,module,module_lm,,lm,delta_prev,delta_prev_sign_flip_ratio,0,2.3352414587102445e-09,0.06454972243679029,0.0,0.0,0.0,0.06454972243679029
global_delta_base_stable_rank,global,global,,,delta_base,base_stable_rank,0,32.467779106969296,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
global_delta_prev_effective_rank,global,global,,,delta_prev,prev_effective_rank,0,0.31121416110210304,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
global_delta_prev_energy_topk,global,global,,,delta_prev,prev_energy_topk,0,0.001833964036091898,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_01_delta_prev_anisotropy,layer,layer_01,1.0,,delta_prev,prev_anisotropy,0,0.23576576813544206,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_02_delta_base_sign_flip_ratio,layer,layer_02,2.0,,delta_base,base_sign_flip_ratio,0,1.3907082526495839e-08,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_02_delta_prev_sign_flip_ratio,layer,layer_02,2.0,,delta_prev,prev_sign_flip_ratio,0,1.0999638122365757e-08,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_11_delta_base_energy_topk,layer,layer_11,11.0,,delta_base,base_energy_topk,0,0.00231998569388259,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_17_delta_base_sv_top2_ratio,layer,layer_17,17.0,,delta_base,base_sv_top2_ratio,0,0.045245343530943734,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_21_delta_base_stable_rank,layer,layer_21,21.0,,delta_base,base_stable_rank,0,28.56543776086824,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_22_delta_prev_anisotropy,layer,layer_22,22.0,,delta_prev,prev_anisotropy,0,0.13800981635632806,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_24_delta_prev_anisotropy,layer,layer_24,24.0,,delta_prev,prev_anisotropy,0,0.12605867677682558,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_27_delta_prev_anisotropy,layer,layer_27,27.0,,delta_prev,prev_anisotropy,0,0.11981235509135227,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_30_delta_base_sv_top2_ratio,layer,layer_30,30.0,,delta_base,base_sv_top2_ratio,0,0.04628375730083118,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_33_delta_base_energy_topk,layer,layer_33,33.0,,delta_base,base_energy_topk,0,0.0023799808741738356,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
module_embedding_delta_prev_probe_std,module,module_embedding,,embedding,delta_prev,prev_probe_std,0,3.0667398535555557e-09,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
module_lm_head_delta_prev_probe_std,module,module_lm,,lm,delta_prev,delta_prev_probe_std,0,3.0667398535555557e-09,0.06363636363636364,0.0,0.0,0.0,0.06363636363636364
layer_00_delta_prev_sparsity,layer,layer_00,0.0,,delta_prev,prev_sparsity,0,0.06558418094750217,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_04_delta_prev_sparsity,layer,layer_04,4.0,,delta_prev,prev_sparsity,0,0.06585772236208053,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_05_delta_prev_sparsity,layer,layer_05,5.0,,delta_prev,prev_sparsity,0,0.06441971147879386,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_06_delta_base_stable_rank,layer,layer_06,6.0,,delta_base,base_stable_rank,0,60.59910561019945,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_07_delta_base_stable_rank,layer,layer_07,7.0,,delta_base,base_stable_rank,0,53.60227019705642,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_08_delta_prev_effective_rank,layer,layer_08,8.0,,delta_prev,prev_effective_rank,0,0.2929463960028755,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_13_delta_base_anisotropy,layer,layer_13,13.0,,delta_base,base_anisotropy,0,0.15996049802781173,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_15_delta_base_anisotropy,layer,layer_15,15.0,,delta_base,base_anisotropy,0,0.18270898650769443,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
