method_id,comparison_type,domain,anchor_from_pct,anchor_to_pct,feature,channel,family,w_from,w_to,sign_consistent,cosine_sim,weight_ratio
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,tok_neg_entropy_recency,raw,uncertainty,-2.9137706946213884,0.43563149253594924,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,tok_selfcert_prefix,rank,self_cert_logprob,-0.13454978447239122,-0.03581240672329972,True,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,tok_selfcert_prefix,raw,self_cert_logprob,-2.5698586755891455,0.3576487911838847,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,tok_selfcert_recency,rank,self_cert_logprob,0.011545766877709692,-0.05296715855782704,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,tok_selfcert_recency,raw,self_cert_logprob,-2.91377069462141,0.43563149253595074,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_continuity,rank,trajectory,-1.4610611086259697,0.024448070664087388,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_continuity,raw,trajectory,47.78210009511321,10.764201983574598,True,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_late_convergence,rank,trajectory,2.215996716169658,-0.1457792859060362,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_late_convergence,raw,trajectory,-1.340197255158868,0.06593461375718569,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_max_reflection,rank,trajectory,0.565375773492186,-0.5103335645118596,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_max_reflection,raw,trajectory,-3.1355217237707307,2.3010113218861727,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_novelty,rank,trajectory,-0.025343296511678406,0.27823647694233855,False,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_novelty,raw,trajectory,-37.31784153170825,-0.17713875513478156,True,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_reflection_count,rank,trajectory,-1.0761326895810197,-0.3975244603019134,True,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_domain,math_vs_science,100,100,traj_reflection_count,raw,trajectory,0.020938632025968948,0.003562654106946825,True,0.30879046638166235,nan
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_rows_bank,rank,availability_meta,0.03707465528688178,0.03707465528688178,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_rows_bank,raw,availability_meta,-9.708840480250177e-19,-9.708840480250177e-19,True,nan,9.70883105410098e-07
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_conf,rank,availability_meta,0.03707465528688184,0.03707465528688184,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_conf,raw,availability_meta,-6.173783784172514e-17,-6.173783784172514e-17,True,nan,6.173402651640675e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_gini,rank,availability_meta,0.03707465528688184,0.03707465528688184,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_gini,raw,availability_meta,-3.108490614358705e-17,-3.108490614358705e-17,True,nan,3.1083939902232616e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_logprob,rank,availability_meta,0.03707465528688181,0.03707465528688181,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_logprob,raw,availability_meta,2.407108945845742e-21,2.407108945845742e-21,True,nan,2.4071089400515683e-09
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_neg_entropy,rank,availability_meta,0.03707465528688184,0.03707465528688184,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_neg_entropy,raw,availability_meta,-6.213632108106155e-17,-6.213632108106155e-17,True,nan,6.213246039855266e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_selfcert,rank,availability_meta,0.037074655286881836,0.037074655286881836,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_selfcert,raw,availability_meta,-6.217510103489782e-17,-6.217510103489782e-17,True,nan,6.217123553204715e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_prefix,rank,confidence,0.1568466308274384,0.1568466308274384,True,nan,0.9999999999936243
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_prefix,raw,confidence,0.210144092146856,0.210144092146856,True,nan,0.9999999999952414
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_recency,rank,confidence,0.17882600938798252,0.17882600938798252,True,nan,0.9999999999944079
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_recency,raw,confidence,0.20571069867233663,0.20571069867233663,True,nan,0.9999999999951388
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_prefix,rank,uncertainty,0.48411033270682163,0.48411033270682163,True,nan,0.9999999999979344
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_prefix,raw,uncertainty,-1.2729526226996695,-1.2729526226996695,True,nan,0.9999999999992144
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_slope,rank,uncertainty,0.2205292191228869,0.2205292191228869,True,nan,0.9999999999954654
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_slope,raw,uncertainty,-3.743216820268781,-3.743216820268781,True,nan,0.9999999999997329
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_tail,rank,uncertainty,0.28489950437816786,0.28489950437816786,True,nan,0.99999999999649
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_tail,raw,uncertainty,-1.2983304128485869,-1.2983304128485869,True,nan,0.9999999999992297
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_prefix,rank,self_cert_logprob,-1.5037356559677257,-1.5037356559677257,True,nan,0.999999999999335
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_prefix,raw,self_cert_logprob,-0.44608534132775624,-0.44608534132775624,True,nan,0.9999999999977583
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_recency,rank,self_cert_logprob,-1.4392286900731808,-1.4392286900731808,True,nan,0.9999999999993051
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_recency,raw,self_cert_logprob,-0.616477454321084,-0.616477454321084,True,nan,0.999999999998378
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_prefix,rank,uncertainty,0.5353053219266936,0.5353053219266936,True,nan,0.9999999999981319
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_prefix,raw,uncertainty,-0.2834117246035266,-0.2834117246035266,True,nan,0.9999999999964716
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_recency,rank,uncertainty,0.5513692759673678,0.5513692759673678,True,nan,0.9999999999981863
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_recency,raw,uncertainty,-0.38093094277354406,-0.38093094277354406,True,nan,0.9999999999973749
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_prefix,rank,self_cert_logprob,0.5353053219266936,0.5353053219266936,True,nan,0.9999999999981319
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_prefix,raw,self_cert_logprob,-0.28341172460351804,-0.28341172460351804,True,nan,0.9999999999964716
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_recency,rank,self_cert_logprob,0.5513692759673678,0.5513692759673678,True,nan,0.9999999999981863
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_recency,raw,self_cert_logprob,-0.3809309427735737,-0.3809309427735737,True,nan,0.9999999999973749
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_continuity,rank,trajectory,-1.7548133785722178,-1.7548133785722178,True,nan,0.9999999999994301
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_continuity,raw,trajectory,38.748145769316785,38.748145769316785,True,nan,0.9999999999999741
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_late_convergence,rank,trajectory,-0.1720290695785059,-0.1720290695785059,True,nan,0.999999999994187
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_late_convergence,raw,trajectory,0.04310064869674118,0.04310064869674118,True,nan,0.9999999999767986
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_max_reflection,rank,trajectory,-0.7317079369667612,-0.7317079369667612,True,nan,0.9999999999986333
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_max_reflection,raw,trajectory,4.117342508356014,4.117342508356014,True,nan,0.9999999999997571
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_novelty,rank,trajectory,-0.7301902351056618,-0.7301902351056618,True,nan,0.9999999999986305
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_novelty,raw,trajectory,-30.636401361063943,-30.636401361063943,True,nan,0.9999999999999674
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_reflection_count,rank,trajectory,-1.3407649412117475,-1.3407649412117475,True,nan,0.999999999999254
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_reflection_count,raw,trajectory,0.23939022622142905,0.23939022622142905,True,nan,0.9999999999958227
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_rows_bank,rank,availability_meta,0.03707465528688178,0.03707465528688178,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_rows_bank,raw,availability_meta,-9.708840480250177e-19,-9.708840480250177e-19,True,nan,9.70883105410098e-07
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_conf,rank,availability_meta,0.03707465528688184,0.03707465528688184,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_conf,raw,availability_meta,-6.173783784172514e-17,-6.173783784172514e-17,True,nan,6.173402651640675e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_gini,rank,availability_meta,0.03707465528688184,0.03707465528688184,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_gini,raw,availability_meta,-3.108490614358705e-17,-3.108490614358705e-17,True,nan,3.1083939902232616e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_logprob,rank,availability_meta,0.03707465528688181,0.03707465528688181,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_logprob,raw,availability_meta,2.407108945845742e-21,2.407108945845742e-21,True,nan,2.4071089400515683e-09
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_neg_entropy,rank,availability_meta,0.03707465528688184,0.03707465528688184,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_neg_entropy,raw,availability_meta,-6.213632108106155e-17,-6.213632108106155e-17,True,nan,6.213246039855266e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_selfcert,rank,availability_meta,0.037074655286881836,0.037074655286881836,True,nan,0.9999999999730275
es_svd_ms_rr_r1,cross_anchor,math,10,10,has_tok_selfcert,raw,availability_meta,-6.217510103489782e-17,-6.217510103489782e-17,True,nan,6.217123553204715e-05
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_prefix,rank,confidence,0.1568466308274384,0.1568466308274384,True,nan,0.9999999999936243
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_prefix,raw,confidence,0.210144092146856,0.210144092146856,True,nan,0.9999999999952414
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_recency,rank,confidence,0.17882600938798252,0.17882600938798252,True,nan,0.9999999999944079
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_conf_recency,raw,confidence,0.20571069867233663,0.20571069867233663,True,nan,0.9999999999951388
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_prefix,rank,uncertainty,0.48411033270682163,0.48411033270682163,True,nan,0.9999999999979344
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_prefix,raw,uncertainty,-1.2729526226996695,-1.2729526226996695,True,nan,0.9999999999992144
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_slope,rank,uncertainty,0.2205292191228869,0.2205292191228869,True,nan,0.9999999999954654
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_slope,raw,uncertainty,-3.743216820268781,-3.743216820268781,True,nan,0.9999999999997329
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_tail,rank,uncertainty,0.28489950437816786,0.28489950437816786,True,nan,0.99999999999649
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_gini_tail,raw,uncertainty,-1.2983304128485869,-1.2983304128485869,True,nan,0.9999999999992297
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_prefix,rank,self_cert_logprob,-1.5037356559677257,-1.5037356559677257,True,nan,0.999999999999335
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_prefix,raw,self_cert_logprob,-0.44608534132775624,-0.44608534132775624,True,nan,0.9999999999977583
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_recency,rank,self_cert_logprob,-1.4392286900731808,-1.4392286900731808,True,nan,0.9999999999993051
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_logprob_recency,raw,self_cert_logprob,-0.616477454321084,-0.616477454321084,True,nan,0.999999999998378
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_prefix,rank,uncertainty,0.5353053219266936,0.5353053219266936,True,nan,0.9999999999981319
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_prefix,raw,uncertainty,-0.2834117246035266,-0.2834117246035266,True,nan,0.9999999999964716
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_recency,rank,uncertainty,0.5513692759673678,0.5513692759673678,True,nan,0.9999999999981863
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_neg_entropy_recency,raw,uncertainty,-0.38093094277354406,-0.38093094277354406,True,nan,0.9999999999973749
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_prefix,rank,self_cert_logprob,0.5353053219266936,0.5353053219266936,True,nan,0.9999999999981319
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_prefix,raw,self_cert_logprob,-0.28341172460351804,-0.28341172460351804,True,nan,0.9999999999964716
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_recency,rank,self_cert_logprob,0.5513692759673678,0.5513692759673678,True,nan,0.9999999999981863
es_svd_ms_rr_r1,cross_anchor,math,10,10,tok_selfcert_recency,raw,self_cert_logprob,-0.3809309427735737,-0.3809309427735737,True,nan,0.9999999999973749
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_continuity,rank,trajectory,-1.7548133785722178,-1.7548133785722178,True,nan,0.9999999999994301
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_continuity,raw,trajectory,38.748145769316785,38.748145769316785,True,nan,0.9999999999999741
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_late_convergence,rank,trajectory,-0.1720290695785059,-0.1720290695785059,True,nan,0.999999999994187
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_late_convergence,raw,trajectory,0.04310064869674118,0.04310064869674118,True,nan,0.9999999999767986
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_max_reflection,rank,trajectory,-0.7317079369667612,-0.7317079369667612,True,nan,0.9999999999986333
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_max_reflection,raw,trajectory,4.117342508356014,4.117342508356014,True,nan,0.9999999999997571
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_novelty,rank,trajectory,-0.7301902351056618,-0.7301902351056618,True,nan,0.9999999999986305
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_novelty,raw,trajectory,-30.636401361063943,-30.636401361063943,True,nan,0.9999999999999674
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_reflection_count,rank,trajectory,-1.3407649412117475,-1.3407649412117475,True,nan,0.999999999999254
es_svd_ms_rr_r1,cross_anchor,math,10,10,traj_reflection_count,raw,trajectory,0.23939022622142905,0.23939022622142905,True,nan,0.9999999999958227
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_rows_bank,rank,availability_meta,0.03707465528688178,-0.0029343552924465813,False,nan,0.07914720365331905
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_rows_bank,raw,availability_meta,-9.708840480250177e-19,-2.2581107599242973e-21,True,nan,2.2581085675627105e-09
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_conf,rank,availability_meta,0.03707465528688184,-0.002934355292446747,False,nan,0.0791472036533234
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_conf,raw,availability_meta,-6.173783784172514e-17,-7.381328191051259e-17,True,nan,7.380872511940987e-05
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_gini,rank,availability_meta,0.03707465528688184,-0.002934355292446747,False,nan,0.0791472036533234
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_gini,raw,availability_meta,-3.108490614358705e-17,-3.769426032607642e-17,True,nan,3.769308863995379e-05
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_logprob,rank,availability_meta,0.03707465528688181,-0.0029343552924465813,False,nan,0.079147203653319
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_logprob,raw,availability_meta,2.407108945845742e-21,-1.733076348526896e-22,True,nan,1.7330763443551924e-10
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_neg_entropy,rank,availability_meta,0.03707465528688184,-0.002934355292446747,False,nan,0.0791472036533234
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_neg_entropy,raw,availability_meta,-6.213632108106155e-17,4.448150056678418e-20,True,nan,4.4478736821711744e-08
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_selfcert,rank,availability_meta,0.037074655286881836,-0.0029343552924467942,False,nan,0.07914720365332469
es_svd_ms_rr_r1,cross_anchor,math,10,40,has_tok_selfcert,raw,availability_meta,-6.217510103489782e-17,-1.431369919460958e-19,True,nan,1.4312809294245616e-07
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_conf_prefix,rank,confidence,0.1568466308274384,0.18852212124261455,True,nan,1.2019519976098392
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_conf_prefix,raw,confidence,0.210144092146856,0.14237514804211135,True,nan,0.6775120184770035
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_conf_recency,rank,confidence,0.17882600938798252,0.19477138030906913,True,nan,1.0891669560516906
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_conf_recency,raw,confidence,0.20571069867233663,0.15080354408310448,True,nan,0.7330855665537196
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_gini_prefix,rank,uncertainty,0.48411033270682163,-0.03792647029598227,False,nan,0.07834261682423599
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_gini_prefix,raw,uncertainty,-1.2729526226996695,-0.292165996252303,True,nan,0.22951835837570275
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_gini_slope,rank,uncertainty,0.2205292191228869,-0.08138558248074397,False,nan,0.3690467086587012
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_gini_slope,raw,uncertainty,-3.743216820268781,0.08181509505955685,False,nan,0.021856894480843957
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_gini_tail,rank,uncertainty,0.28489950437816786,0.15089056107090681,True,nan,0.529627320341313
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_gini_tail,raw,uncertainty,-1.2983304128485869,-1.6690216803390483,True,nan,1.2855138136030142
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_logprob_prefix,rank,self_cert_logprob,-1.5037356559677257,-0.11092167144064057,True,nan,0.07376407615285507
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_logprob_prefix,raw,self_cert_logprob,-0.44608534132775624,-0.7283513717099414,True,nan,1.6327623982003043
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_logprob_recency,rank,self_cert_logprob,-1.4392286900731808,-0.09293218689212494,True,nan,0.06457082709165214
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_logprob_recency,raw,self_cert_logprob,-0.616477454321084,-0.7333423044835689,True,nan,1.1895687333610545
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_neg_entropy_prefix,rank,uncertainty,0.5353053219266936,-0.007539911324712483,False,nan,0.014085253809098013
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_neg_entropy_prefix,raw,uncertainty,-0.2834117246035266,-0.5341881752572408,True,nan,1.8848485397089636
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_neg_entropy_recency,rank,uncertainty,0.5513692759673678,-0.007025697983303018,False,nan,0.012742273263166161
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_neg_entropy_recency,raw,uncertainty,-0.38093094277354406,-0.5356915866402909,True,nan,1.406269553054772
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_selfcert_prefix,rank,self_cert_logprob,0.5353053219266936,-0.007539911324712483,False,nan,0.014085253809098013
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_selfcert_prefix,raw,self_cert_logprob,-0.28341172460351804,-0.5341881752572543,True,nan,1.8848485397090677
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_selfcert_recency,rank,self_cert_logprob,0.5513692759673678,-0.007025697983303018,False,nan,0.012742273263166161
es_svd_ms_rr_r1,cross_anchor,math,10,40,tok_selfcert_recency,raw,self_cert_logprob,-0.3809309427735737,-0.5356915866403504,True,nan,1.4062695530548186
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_continuity,rank,trajectory,-1.7548133785722178,-1.5810496811319161,True,nan,0.9009788165721739
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_continuity,raw,trajectory,38.748145769316785,49.140744210270476,True,nan,1.268208922894626
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_late_convergence,rank,trajectory,-0.1720290695785059,0.06861927430652652,False,nan,0.39888185452757485
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_late_convergence,raw,trajectory,0.04310064869674118,0.10995644203329626,True,nan,2.5511551532415537
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_max_reflection,rank,trajectory,-0.7317079369667612,1.6317286211681779,False,nan,2.2300272263413636
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_max_reflection,raw,trajectory,4.117342508356014,-6.907166945718565,False,nan,1.6775789071953606
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_novelty,rank,trajectory,-0.7301902351056618,-0.7405479238373103,True,nan,1.014184918166066
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_novelty,raw,trajectory,-30.636401361063943,-45.82528330327998,True,nan,1.495778918783791
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_reflection_count,rank,trajectory,-1.3407649412117475,-1.6787475214109124,True,nan,1.252081904746445
es_svd_ms_rr_r1,cross_anchor,math,10,40,traj_reflection_count,raw,trajectory,0.23939022622142905,0.0731989107673934,True,nan,0.3057723446878769
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_rows_bank,rank,availability_meta,-0.0029343552924465813,-0.0029343552924465813,True,nan,0.9999999996592096
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_rows_bank,raw,availability_meta,-2.2581107599242973e-21,-2.2581107599242973e-21,True,nan,2.258110754825233e-09
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_conf,rank,availability_meta,-0.002934355292446747,-0.002934355292446747,True,nan,0.9999999996592096
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_conf,raw,availability_meta,-7.381328191051259e-17,-7.381328191051259e-17,True,nan,7.380783391206084e-05
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_gini,rank,availability_meta,-0.002934355292446747,-0.002934355292446747,True,nan,0.9999999996592096
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_gini,raw,availability_meta,-3.769426032607642e-17,-3.769426032607642e-17,True,nan,3.769283952237103e-05
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_logprob,rank,availability_meta,-0.0029343552924465813,-0.0029343552924465813,True,nan,0.9999999996592096
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_logprob,raw,availability_meta,-1.733076348526896e-22,-1.733076348526896e-22,True,nan,1.7330763482265406e-10
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_neg_entropy,rank,availability_meta,-0.002934355292446747,-0.002934355292446747,True,nan,0.9999999996592096
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_neg_entropy,raw,availability_meta,4.448150056678418e-20,4.448150056678418e-20,True,nan,4.448149858818038e-08
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_selfcert,rank,availability_meta,-0.0029343552924467942,-0.0029343552924467942,True,nan,0.9999999996592096
es_svd_ms_rr_r1,cross_anchor,math,40,40,has_tok_selfcert,raw,availability_meta,-1.431369919460958e-19,-1.431369919460958e-19,True,nan,1.4313697145790026e-07
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_conf_prefix,rank,confidence,0.18852212124261455,0.18852212124261455,True,nan,0.9999999999946956
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_conf_prefix,raw,confidence,0.14237514804211135,0.14237514804211135,True,nan,0.9999999999929763
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_conf_recency,rank,confidence,0.19477138030906913,0.19477138030906913,True,nan,0.9999999999948658
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_conf_recency,raw,confidence,0.15080354408310448,0.15080354408310448,True,nan,0.9999999999933689
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_gini_prefix,rank,uncertainty,-0.03792647029598227,-0.03792647029598227,True,nan,0.9999999999736332
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_gini_prefix,raw,uncertainty,-0.292165996252303,-0.292165996252303,True,nan,0.9999999999965774
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_gini_slope,rank,uncertainty,-0.08138558248074397,-0.08138558248074397,True,nan,0.9999999999877127
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_gini_slope,raw,uncertainty,0.08181509505955685,0.08181509505955685,True,nan,0.9999999999877772
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_gini_tail,rank,uncertainty,0.15089056107090681,0.15089056107090681,True,nan,0.9999999999933726
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_gini_tail,raw,uncertainty,-1.6690216803390483,-1.6690216803390483,True,nan,0.9999999999994008
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_logprob_prefix,rank,self_cert_logprob,-0.11092167144064057,-0.11092167144064057,True,nan,0.9999999999909845
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_logprob_prefix,raw,self_cert_logprob,-0.7283513717099414,-0.7283513717099414,True,nan,0.9999999999986271
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_logprob_recency,rank,self_cert_logprob,-0.09293218689212494,-0.09293218689212494,True,nan,0.9999999999892394
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_logprob_recency,raw,self_cert_logprob,-0.7333423044835689,-0.7333423044835689,True,nan,0.9999999999986364
es_svd_ms_rr_r1,cross_anchor,math,40,40,tok_neg_entropy_prefix,rank,uncertainty,-0.007539911324712483,-0.007539911324712483,True,nan,0.9999999998673724
