head_name,family,row_type,fold,checkpoint,checkpoint_idx,oof_checkpoint_score,true_checkpoint_accuracy,checkpoint_spearman,checkpoint_kendall,checkpoint_pearson,top1_hit,top3_hit,scenario_rmse,scenario_brier,scenario_ece,selected_config
logistic_regression,pointwise,fold_checkpoint,2,step-100,1,0.322804554701501,0.30625,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-200,2,0.33128008116839436,0.32578125,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-300,3,0.3283563322682337,0.34375,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-400,4,0.3314385053722367,0.35625,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-500,5,0.325983301580412,0.365625,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-600,6,0.33333127082847513,0.33984375,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-700,7,0.3517661920285357,0.34296875,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-800,8,0.355458392181486,0.3359375,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-900,9,0.37233736226751635,0.3578125,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,2,step-1000,10,0.366305434994465,0.3671875,0.5272727272727273,0.38181818181818183,0.7127499029504063,0,2,0.3394604066121861,0.11523336765731075,0.0680553259101574,"{""C"": 0.25, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,base,0,0.23247276525199947,0.2953125,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-100,1,0.321506940292797,0.32265625,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-200,2,0.3209801112181553,0.34765625,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-300,3,0.3254906993520651,0.34765625,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-400,4,0.3431976200185273,0.34296875,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-500,5,0.3395132852972565,0.33359375,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-600,6,0.3550495045960833,0.35234375,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-700,7,0.378701051161484,0.31640625,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-800,8,0.3837160387845663,0.30234375,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,3,step-900,9,0.3968682359608202,0.31171875,-0.3059392625347395,-0.24078203063740672,-0.04807992155182416,0,0,0.320594071453958,0.10278055865142553,0.09946949803128519,"{""C"": 1.0, ""class_weight"": ""none""}"
