stage,protocol,domain,seed,condition,basis_scope,view_name,method,positive_mode,ssl_rank,auc_of_auroc,auc_of_selacc,earliest_gt_0_6,auroc_at_100,stop_acc_at_100
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,adjacent_full,rrr,same_run,16,0.9226702001948665,0.9950549450549451,0.1,0.9793475543023972,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,shared,denoise_full,denoise,same_run,16,0.9579677520765956,0.9972527472527473,0.1,0.9810491473760672,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,43,ssl_basis,task_specific,denoise_full,denoise,same_run,16,0.9584468176665777,0.9978021978021978,0.1,0.9819024354620571,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,raw_rank,cca,same_run,4,0.6302374455124458,0.7934065934065934,0.1,0.8322170918427503,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,raw_rank,cca,same_run,4,0.542130899773295,0.7236263736263736,1.0,0.682904965514039,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,raw_rank,cca,same_problem,4,0.6577845091081256,0.8434065934065933,0.4,0.7933406649448503,0.8214285714285714
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,token_pair,rrr,same_run,4,0.7038249665297253,0.9357142857142857,0.1,0.7255433525350706,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,token_pair,rrr,same_run,4,0.7060819735500082,0.9406593406593408,0.1,0.7482173191557777,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,cca,same_run,4,0.871414599819113,0.9961538461538462,0.1,0.9358506918540026,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,cca,same_problem,4,0.8123485045998242,0.9642857142857144,0.1,0.9085458914474673,0.6428571428571429
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,rrr,same_run,4,0.7912465705805215,0.9681318681318682,0.1,0.8495916674638496,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,denoise_full,denoise,same_run,4,0.7448738249075639,0.9494505494505495,0.1,0.8082064385539397,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,denoise_full,denoise,same_run,4,0.756831901832996,0.9467032967032967,0.1,0.8200114765836647,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,raw_rank,cca,same_run,8,0.7711179354584835,0.9763736263736265,0.1,0.888328078098682,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,raw_rank,cca,same_run,8,0.8229303157510183,0.9807692307692308,0.1,0.8636636037583649,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,token_pair,rrr,same_run,8,0.8310878254407319,0.976923076923077,0.1,0.9480487778153035,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,token_pair,rrr,same_run,8,0.8889973998582421,0.9840659340659341,0.1,0.9478197541977156,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,cca,same_run,8,0.9003078912256967,0.993956043956044,0.1,0.9635193657422675,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,rrr,same_run,8,0.8789643519665243,0.9901098901098901,0.1,0.952718680126898,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,denoise_full,denoise,same_run,8,0.848258366993868,0.9978021978021978,0.1,0.9245211622575474,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,denoise_full,denoise,same_run,8,0.8829375938674506,0.9989010989010989,0.1,0.8860301229895026,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,raw_rank,cca,same_run,16,0.8592465080019175,0.9983516483516484,0.1,0.9517622190596694,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,raw_rank,cca,same_run,16,0.8984921229923672,0.9978021978021978,0.1,0.9141746075031892,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,token_pair,rrr,same_run,16,0.9377784305101348,0.9978021978021978,0.1,0.9722466380949708,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,token_pair,rrr,same_run,16,0.9436961326135854,0.9983516483516484,0.1,0.97612959814878,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,cca,same_run,16,0.9229797472220996,0.9967032967032967,0.1,0.9782317499126626,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,adjacent_full,rrr,same_run,16,0.9226702001948665,0.9950549450549451,0.1,0.9793475543023972,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,shared,denoise_full,denoise,same_run,16,0.9578633252821842,0.9967032967032967,0.1,0.9809935474937126,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,44,ssl_basis,task_specific,denoise_full,denoise,same_run,16,0.9583822799252261,0.9978021978021978,0.1,0.981754513881245,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,baseline_lr,none,raw_only,lr,n/a,0,0.8264515275221525,0.9721354166666666,0.1,0.8756346365779253,0.7333333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,baseline_lr,none,rank_only,lr,n/a,0,0.5373948145259961,0.7236979166666666,nan,0.5668852517658023,0.7666666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,baseline_lr,none,token_only,lr,n/a,0,0.8356028591392823,0.9682291666666667,0.1,0.8676032508868788,0.7166666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,baseline_lr,none,raw+rank,lr,n/a,0,0.8348886590032737,0.9846354166666667,0.1,0.8767305276696129,0.7
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,baseline_lr,none,raw_only,lr,n/a,0,0.8264515275221525,0.9721354166666666,0.1,0.8756346365779253,0.7333333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,baseline_lr,none,rank_only,lr,n/a,0,0.5373948145259961,0.7236979166666666,nan,0.5668852517658023,0.7666666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,baseline_lr,none,token_only,lr,n/a,0,0.8356028591392823,0.9682291666666667,0.1,0.8676032508868788,0.7166666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,43,baseline_lr,none,raw+rank,lr,n/a,0,0.8348886590032737,0.9846354166666667,0.1,0.8767305276696129,0.7
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,44,baseline_lr,none,raw_only,lr,n/a,0,0.8264515275221525,0.9721354166666666,0.1,0.8756346365779253,0.7333333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,44,baseline_lr,none,rank_only,lr,n/a,0,0.5373948145259961,0.7236979166666666,nan,0.5668852517658023,0.7666666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,44,baseline_lr,none,token_only,lr,n/a,0,0.8356028591392823,0.9682291666666667,0.1,0.8676032508868788,0.7166666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,44,baseline_lr,none,raw+rank,lr,n/a,0,0.8348886590032737,0.9846354166666667,0.1,0.8767305276696129,0.7
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,raw_rank,cca,same_run,4,0.59312373955738,0.8296875,0.1,0.5832985248201628,0.7666666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,raw_rank,cca,same_run,4,0.5482026152638535,0.8052083333333333,0.1,0.5365612929055933,0.6833333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,raw_rank,cca,same_problem,4,0.5948605625318253,0.80625,0.4,0.6249115670122595,0.7666666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,token_pair,rrr,same_run,4,0.7948506702793152,0.9739583333333333,0.1,0.8309220133600297,0.7166666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,token_pair,rrr,same_run,4,0.7979455512995794,0.9734375,0.1,0.8269680446841308,0.6499999999999999
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,adjacent_full,cca,same_run,4,0.747833448752891,0.9489583333333333,0.1,0.7514992726354859,0.7333333333333334
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,adjacent_full,cca,same_problem,4,0.8217276608151622,0.98359375,0.1,0.847592920508923,0.6666666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,adjacent_full,rrr,same_run,4,0.7975994530574142,0.9580729166666666,0.1,0.8379689202232397,0.7666666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,denoise_full,denoise,same_run,4,0.7964237536642765,0.9559895833333334,0.1,0.8356016371332285,0.7666666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,denoise_full,denoise,same_run,4,0.7999838819110716,0.9583333333333333,0.1,0.8331035458555061,0.7166666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,raw_rank,cca,same_run,8,0.7168558802845855,0.9348958333333333,0.1,0.7457402359645813,0.6833333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,raw_rank,cca,same_run,8,0.7054895876724083,0.9440104166666667,0.1,0.7420336562715186,0.7333333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,token_pair,rrr,same_run,8,0.8026957103668826,0.9796874999999999,0.1,0.8394709361666348,0.7333333333333334
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,token_pair,rrr,same_run,8,0.798357952251475,0.9518229166666666,0.1,0.8573478209588421,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,adjacent_full,cca,same_run,8,0.7445719208721001,0.9427083333333333,0.1,0.7638451167168072,0.7166666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,adjacent_full,rrr,same_run,8,0.800189511620553,0.9856770833333333,0.1,0.833890575965603,0.7166666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,denoise_full,denoise,same_run,8,0.7737266868655684,0.9562499999999998,0.1,0.8231943425061052,0.7666666666666667
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,denoise_full,denoise,same_run,8,0.7700716042672799,0.9578125,0.1,0.8234291603573378,0.7666666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,raw_rank,cca,same_run,16,0.7912376906906881,0.9653645833333334,0.1,0.8167205457440829,0.6666666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,raw_rank,cca,same_run,16,0.7744458124322318,0.97265625,0.1,0.8221521543540566,0.7333333333333333
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,shared,token_pair,rrr,same_run,16,0.8239579768559735,0.9914062499999998,0.1,0.8503611630867669,0.7166666666666666
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,science,42,ssl_basis,task_specific,token_pair,rrr,same_run,16,0.8236323814660429,0.9859375,0.1,0.8599572080960867,0.7166666666666667
